Order ID,Order Date,Ship Mode,Segment,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
CA-2015-13471,2019-06-23,Second Class,Corporate,Florida,South,Office Supplies,Phones,4440.63,3,0.49,-1362.29
CA-2019-18329,2017-03-13,Same Day,Corporate,Texas,East,Technology,Paper,2026.93,1,0.25,-387.4
CA-2016-56850,2021-08-18,Same Day,Corporate,Ohio,West,Office Supplies,Phones,3127.42,2,0.2,274.31
CA-2019-16397,2020-04-28,Same Day,Corporate,Illinois,East,Furniture,Tables,4447.3,1,0.24,-538.82
CA-2019-45525,2020-07-15,First Class,Corporate,Washington,West,Technology,Chairs,1057.03,2,0.43,-397.39
CA-2015-93820,2020-09-06,Same Day,Home Office,Illinois,Central,Furniture,Chairs,4909.57,3,0.32,-1231.76
CA-2017-33284,2017-04-17,Same Day,Consumer,Texas,East,Technology,Accessories,3512.75,1,0.02,614.9
CA-2017-93369,2020-06-09,Second Class,Corporate,Ohio,East,Technology,Paper,2485.65,9,0.27,-461.22
CA-2017-80553,2019-12-02,Same Day,Consumer,Washington,East,Furniture,Phones,2160.29,5,0.01,108.95
CA-2017-72812,2021-09-22,First Class,Home Office,Ohio,West,Technology,Accessories,4772.28,8,0.39,-1169.65
CA-2019-52963,2019-06-02,First Class,Corporate,California,West,Technology,Binders,1036.57,5,0.16,47.36
CA-2015-35279,2017-05-19,First Class,Consumer,Washington,East,Furniture,Accessories,1565.3,8,0.24,-253.64
CA-2019-36201,2018-09-07,Second Class,Corporate,Florida,East,Technology,Binders,1545.89,7,0.4,-419.97
CA-2018-39309,2021-09-03,Second Class,Corporate,Illinois,Central,Office Supplies,Binders,1452.14,4,0.02,195.23
CA-2016-12839,2019-05-13,Standard Class,Corporate,Washington,Central,Technology,Tables,2348.0,7,0.08,23.16
CA-2015-53619,2017-09-30,Same Day,Corporate,Florida,South,Technology,Tables,4946.0,6,0.2,-116.14
CA-2015-23493,2021-02-13,Second Class,Corporate,Ohio,Central,Technology,Binders,4445.05,3,0.11,-172.01
CA-2018-17531,2018-02-20,First Class,Corporate,Texas,Central,Furniture,Paper,1646.47,9,0.17,-178.43
CA-2018-17736,2018-05-21,First Class,Corporate,Washington,Central,Office Supplies,Tables,2120.12,9,0.5,-678.53
CA-2018-23975,2019-01-03,Second Class,Home Office,Florida,West,Office Supplies,Tables,3350.71,5,0.41,-998.6
CA-2015-55603,2021-10-15,Second Class,Home Office,Ohio,Central,Technology,Chairs,95.59,8,0.44,-35.0
CA-2019-90797,2022-02-20,Second Class,Corporate,Ohio,Central,Furniture,Accessories,4102.57,7,0.47,-1288.3
CA-2018-47481,2018-02-28,Standard Class,Corporate,Ohio,East,Furniture,Chairs,4400.19,9,0.17,478.68
CA-2018-10162,2020-12-01,First Class,Home Office,Texas,West,Office Supplies,Paper,4287.43,7,0.15,347.49
CA-2018-83997,2021-05-11,Standard Class,Home Office,California,South,Furniture,Tables,1881.52,4,0.12,251.94
CA-2016-42591,2018-01-25,Standard Class,Home Office,Texas,South,Technology,Copiers,2315.38,4,0.42,-351.99
CA-2016-17896,2017-12-08,Same Day,Corporate,Texas,Central,Technology,Tables,71.82,8,0.34,-3.36
CA-2019-59733,2019-08-04,First Class,Consumer,Illinois,South,Furniture,Phones,2002.98,6,0.12,241.98
CA-2018-51800,2018-09-06,First Class,Consumer,Ohio,South,Technology,Paper,2307.53,9,0.19,27.93
CA-2019-15347,2022-05-11,Second Class,Consumer,Florida,South,Office Supplies,Copiers,4535.8,7,0.25,-492.79
CA-2017-12643,2018-05-08,Second Class,Consumer,Washington,Central,Technology,Accessories,4471.0,7,0.26,-735.88
CA-2016-28681,2017-07-11,Same Day,Corporate,Illinois,South,Furniture,Accessories,4830.82,4,0.44,-1054.74
CA-2017-25892,2018-05-14,Standard Class,Consumer,Ohio,Central,Office Supplies,Copiers,4426.67,3,0.19,481.35
CA-2018-27073,2019-04-02,Second Class,Home Office,New York,East,Technology,Accessories,50.92,8,0.45,-14.42
CA-2015-40682,2021-10-02,Second Class,Home Office,Texas,East,Office Supplies,Copiers,3210.89,7,0.22,35.06
CA-2016-17927,2020-06-10,First Class,Consumer,New York,South,Furniture,Paper,350.51,4,0.37,-68.78
CA-2017-76707,2022-05-23,First Class,Home Office,Ohio,East,Technology,Copiers,1370.25,4,0.47,-427.54
CA-2019-60601,2017-08-15,Second Class,Corporate,Illinois,Central,Technology,Copiers,2895.76,1,0.45,-861.27
CA-2016-12539,2020-10-26,First Class,Consumer,Florida,East,Office Supplies,Phones,3506.06,7,0.03,512.43
CA-2015-30644,2017-05-19,Same Day,Consumer,Illinois,South,Technology,Phones,3276.61,1,0.1,136.71
CA-2016-38228,2019-05-06,Second Class,Corporate,Florida,Central,Technology,Chairs,254.8,4,0.24,-0.72
CA-2017-44521,2019-03-28,First Class,Home Office,Florida,West,Technology,Paper,526.98,3,0.22,25.59
CA-2019-36928,2020-03-18,Same Day,Corporate,Ohio,Central,Technology,Paper,651.65,3,0.32,-32.11
CA-2017-67714,2020-02-13,First Class,Corporate,California,East,Furniture,Phones,466.16,1,0.47,-169.25
CA-2015-72292,2021-01-13,First Class,Home Office,Ohio,West,Technology,Binders,899.39,4,0.06,192.45
CA-2018-91912,2019-12-23,First Class,Corporate,Texas,Central,Office Supplies,Binders,3445.55,1,0.23,-325.99
CA-2019-16304,2017-04-14,Second Class,Home Office,Illinois,West,Furniture,Chairs,4155.88,8,0.1,113.57
CA-2016-39300,2022-02-18,Standard Class,Home Office,Florida,West,Office Supplies,Binders,2049.98,1,0.45,-447.53
CA-2018-98553,2019-05-21,First Class,Corporate,Ohio,West,Office Supplies,Binders,3466.98,6,0.48,-1226.71
CA-2015-43365,2018-10-30,Same Day,Home Office,Ohio,Central,Office Supplies,Binders,1008.08,7,0.24,-178.19
CA-2015-72032,2017-09-30,Second Class,Corporate,Illinois,East,Furniture,Tables,4866.67,2,0.05,454.57
CA-2019-17521,2019-10-27,Second Class,Home Office,Illinois,Central,Furniture,Chairs,1756.49,4,0.39,-280.39
CA-2018-33481,2020-03-16,Same Day,Consumer,Florida,East,Furniture,Phones,4230.88,3,0.35,-923.43
CA-2017-56760,2017-07-03,First Class,Home Office,Washington,Central,Technology,Binders,4727.38,9,0.18,129.48
CA-2015-96544,2019-11-18,Standard Class,Home Office,New York,Central,Office Supplies,Accessories,4324.92,7,0.44,-972.98
CA-2016-60669,2022-06-09,First Class,Corporate,Texas,Central,Furniture,Copiers,344.67,2,0.49,-88.43
CA-2016-79184,2021-04-23,Same Day,Home Office,Texas,East,Office Supplies,Tables,3255.03,6,0.28,-18.61
CA-2016-23140,2020-02-17,Second Class,Consumer,Washington,Central,Furniture,Binders,609.25,9,0.28,-74.24
CA-2019-93457,2017-10-20,Standard Class,Consumer,California,West,Furniture,Copiers,38.26,3,0.15,-2.23
CA-2015-78673,2020-10-26,Second Class,Home Office,Washington,Central,Furniture,Copiers,268.4,6,0.29,-43.02
CA-2016-75633,2020-06-21,Same Day,Home Office,California,West,Office Supplies,Tables,4581.58,3,0.22,-283.87
CA-2017-22924,2021-05-23,First Class,Consumer,California,South,Technology,Chairs,4543.23,3,0.15,356.52
CA-2018-84071,2021-10-16,Standard Class,Corporate,Washington,South,Furniture,Accessories,1136.86,4,0.03,26.47
CA-2018-80202,2020-05-26,Second Class,Consumer,Texas,East,Furniture,Accessories,2739.84,9,0.13,-2.89
CA-2016-26994,2017-06-26,Second Class,Consumer,New York,East,Furniture,Accessories,4775.59,8,0.1,692.27
CA-2017-20800,2020-08-15,Second Class,Home Office,Texas,South,Technology,Binders,2488.56,1,0.27,-130.12
CA-2019-22819,2021-08-27,First Class,Home Office,Ohio,Central,Office Supplies,Tables,1973.95,1,0.3,-132.38
CA-2016-73870,2017-02-27,Standard Class,Consumer,Texas,Central,Office Supplies,Accessories,2421.41,7,0.3,-113.92
CA-2018-40573,2020-07-16,First Class,Corporate,Texas,Central,Office Supplies,Copiers,3953.18,3,0.19,220.62
CA-2018-40933,2017-11-04,First Class,Consumer,Washington,South,Office Supplies,Copiers,2391.62,7,0.21,25.22
CA-2019-28133,2021-05-13,First Class,Consumer,Washington,West,Furniture,Paper,3918.56,9,0.42,-1019.16
CA-2018-24939,2020-08-04,Same Day,Corporate,Ohio,East,Technology,Paper,2164.17,3,0.24,120.98
CA-2017-66700,2019-09-04,Same Day,Consumer,Ohio,West,Furniture,Tables,1267.51,3,0.49,-377.38
CA-2015-16823,2020-02-03,Same Day,Consumer,Washington,South,Technology,Binders,1639.1,2,0.22,-195.56
CA-2016-49961,2020-06-05,Standard Class,Home Office,Texas,West,Office Supplies,Binders,398.34,1,0.32,-78.39
CA-2015-39118,2020-06-24,First Class,Corporate,New York,Central,Technology,Chairs,2491.93,9,0.03,481.92
CA-2016-91816,2018-12-01,First Class,Home Office,California,Central,Furniture,Chairs,749.07,6,0.33,-36.57
CA-2017-52951,2021-02-26,Same Day,Home Office,Illinois,West,Furniture,Accessories,4059.62,6,0.43,-1361.27
CA-2018-33648,2017-03-24,First Class,Corporate,California,South,Office Supplies,Phones,2108.75,8,0.47,-842.26
CA-2016-51971,2020-04-24,First Class,Corporate,Ohio,West,Furniture,Copiers,3827.36,5,0.5,-878.83
CA-2017-31253,2017-09-09,Second Class,Consumer,Ohio,Central,Furniture,Chairs,4772.76,9,0.14,662.55
CA-2018-36390,2020-10-10,First Class,Home Office,California,Central,Technology,Binders,4248.89,5,0.29,-726.16
CA-2015-61578,2021-11-09,Second Class,Corporate,Illinois,South,Furniture,Copiers,4757.8,2,0.23,-407.64
CA-2016-42658,2022-03-11,First Class,Home Office,Texas,West,Office Supplies,Phones,2844.0,6,0.28,-184.73
CA-2019-12551,2021-09-16,Standard Class,Home Office,New York,Central,Office Supplies,Chairs,834.97,9,0.08,43.82
CA-2018-71001,2019-03-07,Same Day,Corporate,New York,Central,Furniture,Tables,4677.63,3,0.43,-751.74
CA-2018-43243,2019-06-16,Second Class,Consumer,California,West,Office Supplies,Paper,4343.84,4,0.45,-1620.71
CA-2015-85939,2022-05-16,Same Day,Home Office,Illinois,West,Technology,Chairs,4323.42,8,0.22,-693.93
CA-2019-17239,2017-07-29,Second Class,Corporate,Ohio,East,Technology,Chairs,3469.44,6,0.14,-131.42
CA-2015-31038,2019-03-27,Second Class,Consumer,Florida,South,Furniture,Tables,3128.33,7,0.07,161.18
CA-2016-16971,2022-01-06,Second Class,Home Office,Texas,South,Furniture,Binders,83.47,7,0.34,-21.85
CA-2018-95445,2018-09-01,Standard Class,Corporate,California,West,Technology,Accessories,3742.79,4,0.16,-350.24
CA-2018-90257,2018-03-23,First Class,Home Office,New York,South,Office Supplies,Tables,466.76,6,0.45,-98.53
CA-2017-21116,2018-04-05,Second Class,Corporate,Ohio,Central,Furniture,Accessories,1306.16,9,0.34,-325.14
CA-2017-10282,2019-08-26,Standard Class,Corporate,Washington,West,Furniture,Chairs,2761.94,3,0.32,-114.67
CA-2016-11898,2018-04-17,Second Class,Home Office,Washington,West,Office Supplies,Binders,2264.15,8,0.28,-312.45
CA-2015-95120,2021-10-10,First Class,Home Office,Illinois,West,Furniture,Phones,88.71,7,0.02,17.53
CA-2019-27071,2018-01-05,Second Class,Corporate,Illinois,East,Office Supplies,Chairs,4121.69,4,0.47,-1498.85
CA-2017-77843,2019-06-19,Standard Class,Consumer,California,South,Office Supplies,Tables,4395.22,3,0.31,-878.69
CA-2017-12591,2022-05-12,First Class,Home Office,Florida,East,Office Supplies,Phones,3412.55,7,0.5,-1045.34
CA-2015-72987,2021-02-24,Standard Class,Corporate,New York,Central,Office Supplies,Paper,2709.93,9,0.27,-216.36
CA-2017-90685,2019-07-12,First Class,Corporate,California,South,Office Supplies,Phones,4804.08,3,0.36,-566.01
CA-2015-35150,2017-05-17,First Class,Consumer,Florida,East,Technology,Tables,608.58,9,0.03,127.47
CA-2019-52870,2018-01-02,Same Day,Consumer,Ohio,West,Office Supplies,Copiers,3692.17,8,0.32,-377.81
CA-2019-62756,2019-07-01,Same Day,Consumer,Illinois,East,Technology,Phones,650.52,3,0.38,-141.63
CA-2019-66481,2017-07-03,Same Day,Home Office,Washington,West,Office Supplies,Tables,1915.41,8,0.39,-224.75
CA-2018-43691,2021-05-31,First Class,Corporate,Texas,East,Furniture,Copiers,2931.57,4,0.39,-540.45
CA-2016-36170,2020-08-03,Second Class,Corporate,Ohio,East,Technology,Chairs,3688.07,6,0.11,691.7
CA-2017-18004,2018-04-17,Standard Class,Corporate,Washington,East,Furniture,Copiers,28.54,2,0.49,-6.71
CA-2015-65426,2020-10-30,Standard Class,Consumer,New York,West,Office Supplies,Binders,1310.38,8,0.5,-575.16
CA-2015-36819,2018-10-16,Standard Class,Corporate,New York,East,Office Supplies,Paper,2695.62,9,0.04,243.01
CA-2015-34217,2019-01-19,Same Day,Home Office,Washington,South,Furniture,Copiers,2669.04,7,0.47,-739.41
CA-2019-42994,2018-06-21,First Class,Consumer,Ohio,South,Office Supplies,Binders,3191.76,8,0.14,288.43
CA-2019-87275,2021-03-15,Same Day,Consumer,Washington,South,Furniture,Binders,1526.23,7,0.34,-232.62
CA-2019-59416,2019-03-13,Second Class,Consumer,Florida,West,Office Supplies,Binders,2707.24,4,0.17,207.19
CA-2018-10645,2021-05-22,First Class,Consumer,California,West,Office Supplies,Copiers,957.04,1,0.48,-343.9
CA-2017-91835,2020-06-27,Standard Class,Home Office,Illinois,South,Technology,Tables,942.49,3,0.05,43.33
CA-2015-40090,2019-07-09,Same Day,Corporate,Florida,South,Furniture,Tables,2887.05,7,0.25,-538.49
CA-2016-62142,2018-05-25,Same Day,Home Office,Texas,South,Office Supplies,Paper,3430.51,7,0.21,-57.19
CA-2018-36475,2018-09-22,Second Class,Corporate,Washington,Central,Furniture,Tables,610.8,3,0.16,37.96
CA-2015-53732,2019-09-29,Second Class,Home Office,Texas,South,Technology,Accessories,622.72,1,0.32,-117.36
CA-2016-56037,2020-01-02,Same Day,Consumer,Texas,East,Furniture,Tables,2830.86,9,0.07,377.63
CA-2017-10587,2020-07-29,Second Class,Consumer,Florida,Central,Technology,Tables,1357.78,6,0.36,-403.21
CA-2018-69165,2019-07-05,Standard Class,Home Office,Illinois,Central,Furniture,Tables,1968.07,7,0.49,-817.1
CA-2016-79615,2022-06-07,Second Class,Home Office,Ohio,West,Furniture,Chairs,2009.73,1,0.4,-350.82
CA-2019-95751,2020-10-15,Second Class,Corporate,New York,East,Technology,Paper,900.98,1,0.43,-259.47
CA-2016-35556,2019-10-31,Same Day,Home Office,California,West,Office Supplies,Accessories,16.56,4,0.18,0.63
CA-2017-28099,2020-05-19,Same Day,Home Office,New York,West,Office Supplies,Tables,4267.23,7,0.16,417.89
CA-2016-55096,2022-02-02,First Class,Corporate,Illinois,East,Office Supplies,Paper,3577.86,8,0.26,11.29
CA-2017-23230,2017-06-01,First Class,Corporate,New York,West,Furniture,Phones,3455.79,9,0.02,252.42
CA-2016-80969,2019-10-26,Same Day,Corporate,Washington,East,Furniture,Chairs,2737.06,1,0.47,-816.82
CA-2017-94246,2020-05-03,Second Class,Home Office,Washington,East,Office Supplies,Copiers,3507.84,4,0.07,573.47
CA-2015-82516,2022-06-01,Second Class,Corporate,Florida,West,Furniture,Tables,4679.09,4,0.45,-966.25
CA-2018-28058,2020-07-30,First Class,Consumer,Texas,South,Furniture,Accessories,3331.71,3,0.04,686.9
CA-2017-84658,2018-04-09,First Class,Consumer,Illinois,West,Office Supplies,Chairs,1332.81,7,0.41,-403.79
CA-2015-68067,2020-02-11,First Class,Consumer,Illinois,Central,Technology,Accessories,2857.09,1,0.08,51.81
CA-2019-97969,2017-09-28,Standard Class,Home Office,New York,West,Furniture,Copiers,2217.2,9,0.02,393.56
CA-2016-47346,2020-04-01,Standard Class,Consumer,Florida,East,Furniture,Copiers,2786.53,8,0.36,-347.56
CA-2018-77494,2018-04-05,First Class,Home Office,New York,Central,Furniture,Chairs,2592.88,2,0.14,-26.49
CA-2015-48547,2017-04-15,Second Class,Home Office,New York,East,Furniture,Phones,4295.29,2,0.36,-1219.11
CA-2018-65296,2021-09-13,First Class,Consumer,Illinois,South,Technology,Paper,3262.48,8,0.28,-165.78
CA-2017-97960,2021-04-29,Standard Class,Corporate,New York,South,Office Supplies,Chairs,951.9,1,0.05,71.32
CA-2019-81906,2020-07-29,Second Class,Home Office,Texas,Central,Furniture,Binders,324.45,7,0.47,-122.77
CA-2015-60100,2021-09-07,Standard Class,Consumer,New York,South,Office Supplies,Copiers,2127.58,9,0.23,-304.39
CA-2018-58781,2017-06-11,Second Class,Home Office,Texas,South,Furniture,Phones,87.9,3,0.37,-21.21
CA-2018-92379,2017-12-17,Standard Class,Corporate,Illinois,West,Technology,Copiers,1598.3,7,0.25,-82.84
CA-2015-63798,2018-03-10,Second Class,Corporate,Florida,West,Office Supplies,Binders,1846.43,6,0.3,-296.17
CA-2015-60939,2019-05-02,Second Class,Consumer,Washington,South,Technology,Phones,1884.19,7,0.15,-178.69
CA-2019-66526,2017-05-20,Second Class,Home Office,Texas,South,Furniture,Copiers,4896.96,7,0.1,-126.21
CA-2016-60290,2021-02-03,Second Class,Home Office,Florida,West,Technology,Binders,1526.47,1,0.27,-224.96
CA-2015-96661,2020-03-01,Same Day,Home Office,Florida,South,Technology,Binders,1333.49,3,0.22,-6.77
CA-2017-32746,2017-03-28,Standard Class,Home Office,Texas,South,Furniture,Copiers,655.61,1,0.2,-82.19
CA-2017-93297,2021-09-08,Standard Class,Consumer,Illinois,East,Furniture,Copiers,2559.93,5,0.34,-383.57
CA-2018-96516,2017-07-02,Same Day,Corporate,California,South,Office Supplies,Accessories,776.83,3,0.35,-209.77
CA-2017-56738,2018-01-03,Second Class,Consumer,Florida,Central,Furniture,Chairs,3085.31,1,0.02,255.78
CA-2017-18787,2017-05-09,Second Class,Home Office,Florida,East,Office Supplies,Chairs,784.25,2,0.17,-60.35
CA-2015-18472,2020-06-23,Standard Class,Home Office,Illinois,Central,Technology,Phones,2887.6,5,0.21,-413.48
CA-2016-44518,2021-06-13,Same Day,Corporate,Illinois,South,Technology,Paper,4133.08,3,0.05,693.66
CA-2015-63330,2021-05-21,Second Class,Home Office,New York,West,Office Supplies,Copiers,222.2,6,0.12,10.19
CA-2017-94866,2018-11-01,Second Class,Consumer,Illinois,East,Furniture,Accessories,2104.54,9,0.03,479.34
CA-2016-31778,2022-04-07,Second Class,Consumer,Florida,West,Furniture,Chairs,2310.63,6,0.5,-982.66
CA-2015-69675,2020-11-02,First Class,Corporate,Texas,East,Technology,Chairs,3957.45,2,0.37,-1123.19
CA-2018-85948,2017-05-29,Same Day,Consumer,California,West,Office Supplies,Accessories,2344.9,2,0.04,203.1
CA-2015-21002,2019-09-12,Second Class,Consumer,Ohio,East,Technology,Tables,2842.0,8,0.01,657.83
CA-2018-89222,2019-05-02,First Class,Consumer,New York,East,Technology,Accessories,3958.11,8,0.36,-924.46
CA-2015-88610,2020-12-27,Same Day,Consumer,Ohio,Central,Furniture,Chairs,2803.19,6,0.22,-190.32
CA-2018-14493,2018-09-20,Second Class,Home Office,Texas,West,Office Supplies,Paper,1797.91,7,0.39,-475.73
CA-2019-89676,2021-10-16,Standard Class,Consumer,California,Central,Technology,Tables,438.35,1,0.46,-170.93
CA-2018-41655,2021-02-01,First Class,Corporate,California,Central,Furniture,Binders,3652.28,9,0.3,-55.3
CA-2015-59437,2018-03-22,First Class,Corporate,California,West,Technology,Accessories,4356.98,5,0.09,423.21
CA-2015-69711,2021-02-13,Second Class,Consumer,Washington,East,Technology,Binders,4850.62,9,0.39,-693.84
CA-2015-87175,2019-06-03,Second Class,Corporate,Texas,Central,Furniture,Tables,4633.73,2,0.48,-1229.84
CA-2018-56733,2017-10-21,First Class,Consumer,New York,West,Furniture,Tables,3989.12,8,0.29,-444.53
CA-2017-21240,2021-11-24,Standard Class,Corporate,New York,East,Office Supplies,Tables,3220.92,7,0.34,-861.86
CA-2017-81363,2020-03-12,Standard Class,Corporate,California,Central,Technology,Phones,3909.49,4,0.17,159.05
CA-2017-18259,2017-09-07,Same Day,Consumer,Texas,Central,Office Supplies,Accessories,2166.1,3,0.19,-219.12
CA-2018-24849,2019-05-28,Second Class,Consumer,Washington,Central,Furniture,Copiers,2977.93,4,0.37,-644.44
CA-2015-99709,2019-08-06,Standard Class,Home Office,California,East,Furniture,Paper,1750.01,4,0.46,-442.27
CA-2015-73095,2019-09-02,Same Day,Consumer,Illinois,Central,Technology,Paper,1640.28,8,0.31,-105.7
CA-2019-84813,2020-08-18,Standard Class,Consumer,Ohio,East,Office Supplies,Binders,3785.89,4,0.39,-638.83
CA-2015-61631,2019-11-15,Second Class,Home Office,New York,South,Office Supplies,Binders,2275.12,5,0.09,290.95
CA-2018-64306,2019-02-28,Same Day,Consumer,Ohio,Central,Technology,Copiers,1068.68,2,0.11,-24.3
CA-2017-75087,2019-09-11,Same Day,Consumer,Florida,South,Technology,Binders,1017.67,4,0.27,-135.83
CA-2016-77028,2019-06-08,Same Day,Home Office,California,West,Office Supplies,Accessories,4297.27,7,0.09,-125.79
CA-2019-60500,2019-06-09,Standard Class,Consumer,Illinois,Central,Furniture,Chairs,3392.02,3,0.32,-305.73
CA-2018-54900,2022-04-09,Second Class,Consumer,New York,West,Furniture,Binders,2734.77,1,0.15,377.8
CA-2017-17851,2017-03-11,Same Day,Home Office,Ohio,West,Technology,Tables,2010.68,8,0.4,-570.98
CA-2015-82692,2018-09-17,First Class,Home Office,Washington,West,Office Supplies,Binders,2159.78,8,0.4,-708.57
CA-2019-17368,2019-05-25,Second Class,Corporate,Texas,South,Office Supplies,Tables,296.6,6,0.23,-18.12
